subject_name,course_code,course_title,option_number,component,class_nbr,section,meeting_start_date,meeting_end_date,day,start_time,end_time,room,instructor,seats_open,seats_cap
Biomedical Engineering,BIME 792,Project with Paper,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday,17:00,17:50,Instructor Provided,"James Cole | Travis Meyer,",20,20
Biomedical Engineering,BIME 799,Graduate Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Cory Stiehl,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,1,Lecture,52447,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Max Lowenthal Hall (LOW)-3135,Matthew Vollmer,36,36
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,2,Lecture,52473,02,2026-01-12,2026-04-27,Tuesday,17:30,20:20,Max Lowenthal Hall (LOW)-3135,- To Be Determined,36,36
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,3,Lecture,52493,03,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Max Lowenthal Hall (LOW)-3135,Matthew Vollmer,36,36
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,4,Lecture,52507,04,2026-01-12,2026-04-27,Monday,17:30,20:20,Online,Mark Palmer,35,35
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,5,Lecture,58013,700,2026-01-19,2026-05-05,Monday Wednesday,14:30,15:50,DBK 21,- To Be Determined,21,21
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,6,Lecture,57434,600,2026-01-12,2026-05-01,Tuesday Thursday,10:30,11:50,To be announced,Amir Klincar,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,7,Lecture,57435,601,2026-01-12,2026-05-01,Tuesday Thursday,12:00,13:20,To be announced,Amir Klincar,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,8,Lecture,57436,602,2026-01-12,2026-05-01,Monday Wednesday,14:35,15:55,To be announced,Amir Klincar,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,9,Lecture,57516,603,2026-01-12,2026-05-01,Monday Wednesday Friday,09:00,09:55,To be announced,To be Announced,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,10,Lecture,57943,604,2026-01-12,2026-05-01,Monday Wednesday Friday,11:10,12:05,To be announced,Salma Ahmed,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,11,Lecture,57944,605,2026-01-12,2026-05-01,Monday Wednesday Friday,10:05,11:00,To be announced,- To Be Determined,30,30
Business Analytics,BANA 255,Data Literacy Analytics and Decision Making,12,Lecture,57945,606,2026-01-12,2026-05-01,Monday Wednesday Friday,11:10,12:05,To be announced,- To Be Determined,30,30
Business Analytics,BANA 680,Data Management for Business Analytics,1,Lecture,52429,01,2026-01-12,2026-04-27,To be announced,TBA,,Online,Matthew Phillips,30,30
Business Analytics,BANA 780,Advanced Business Analytics,1,Lecture,52408,01,2026-01-12,2026-04-27,Monday,17:30,20:20,Max Lowenthal Hall (LOW)-1135,- To Be Determined,35,35
Business Analytics,BANA 785,Business Analytics Experience,1,Lecture,57875,01,2026-01-12,2026-04-27,To be announced,TBA,,Online,- To Be Determined,30,30
Business Interdisciplinary,SCBI 35,Careers in Business,1,Lecture,52467,01,2026-01-12,2026-04-27,Monday,12:00,13:50,Max Lowenthal Hall (LOW)-1050,"Julian Huenerfauth, | Natasha House",45,45
Business Interdisciplinary,SCBI 35,Careers in Business,2,Lecture,52468,02,2026-01-12,2026-04-27,Tuesday,16:00,17:50,Liberal Arts Hall (LBR)-3220,"Julian Huenerfauth | Natasha House,",25,25
Business Interdisciplinary,SCBI 35,Careers in Business,3,Lecture,57427,600,2026-01-12,2026-05-01,To be announced,TBA,,To be announced,Sumaiyah Mahri,24,24
Business Interdisciplinary,SCBI 35,Careers in Business,4,Lecture,57428,601,2026-01-12,2026-05-01,To be announced,TBA,,To be announced,Sumaiyah Mahri,24,24
Business Interdisciplinary,SCBI 35,Careers in Business,5,Lecture,57513,602,2026-01-12,2026-05-01,To be announced,TBA,,To be announced,Mustafa Hariri,24,24
Business Interdisciplinary,SCBI 890,Business Administration PhD Dissertation Research,1,Research,56479,01,2026-01-12,2026-04-27,To be announced,TBA,,TBD,- To Be Determined,20,20
Business Legal Studies,BLEG 250,Law Business and Society,1,Lecture,52453,01,2026-01-12,2026-04-27,Monday,17:30,20:20,Max Lowenthal Hall (LOW)-3115,Patrick Little,38,38
CET Graduate Courses,GRCS 701,Research Methods,1,Lecture,51366,01,2026-01-12,2026-04-27,To be announced,TBA,,To be announced,Bruce Myers,40,40
CET Graduate Courses,GRCS 701,Research Methods,2,Lecture,57812,800,2026-02-23,2026-05-10,To be announced |  | ,TBA | TBA | TBA, |  | ,Instructor Provided | Online,Jesse Redlo,30,30
Career Development,NCAR 10,Freshman Seminar,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,TBA,MaryEllen Graham,10,10
Career Development,NCAR 99,Academic Readiness and Success,1,UNKNOWN,,,2026-01-12,2026-04-27,Friday,09:00,10:50,Lyndon Johnson Hall (LBJ)-2345,"Maya Penn, | Ruth Reyes",12,12
Career Development,NCAR 99,Academic Readiness and Success,2,UNKNOWN,,,2026-01-12,2026-04-27,Friday,12:00,13:50,Lyndon Johnson Hall (LBJ)-2345,"Maya Penn, | Ruth Reyes",12,12
Career Development,NCAR 99,Academic Readiness and Success,3,UNKNOWN,,,2026-01-12,2026-04-27,Friday,15:00,16:50,Lyndon Johnson Hall (LBJ)-2345,"MaryEllen Graham | Maya Penn,",12,12
Ceramics,CCER 124,Clay Studio Survey,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,17:00,19:50,James E Booth (BOO)-2630A,- To Be Determined,14,14
Ceramics,CCER 399,Ceramics Part Time Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,"Eric Dixon | Jane Shellenbarger,",20,20
Ceramics,CCER 399,Ceramics Part Time Co op,2,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,"Eric Dixon | Jane Shellenbarger,",20,20
Ceramics,CCER 498,Ceramics Undergraduate Internship,1,Internship,53075,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Jane Shellenbarger,20,20
Ceramics,CCER 501,Ceramic Practice,1,Studio,53748,01,2026-01-12,2026-04-27,Monday Wednesday,08:00,10:50,James E Booth (BOO)-2630A,- To Be Determined,8,8
Ceramics,CCER 507,Mold Mechanisms,1,Studio,56334,01,2026-01-12,2026-04-27,Friday,11:00,16:50,James E Booth (BOO)-2630A,Peter Pincus,6,6
Ceramics,CCER 511,Ceramic Processes,1,Studio,53700,01,2026-01-12,2026-04-27,Monday Wednesday,14:00,16:50,James E Booth (BOO)-2630A,- To Be Determined,6,6
Ceramics,CCER 513,Thrown Sculptural Forms,1,Studio,53702,01,2026-01-12,2026-04-27,Monday Wednesday,11:00,13:50,James E Booth (BOO)-2630A,- To Be Determined,12,12
Ceramics,CCER 601,Ceramic Practice,1,Studio,53389,01,2026-01-12,2026-04-27,Monday Wednesday,08:00,10:50,James E Booth (BOO)-2630A,- To Be Determined,6,6
Ceramics,CCER 607,Mold Mechanisms,1,Studio,56583,01,2026-01-12,2026-04-27,Friday,11:00,16:50,James E Booth (BOO)-2630A,Peter Pincus,6,6
Ceramics,CCER 611,Ceramic Processes,1,Studio,53701,01,2026-01-12,2026-04-27,Monday Wednesday,14:00,16:50,James E Booth (BOO)-2630A,- To Be Determined,8,8
Ceramics,CCER 613,Thrown Sculptural Forms,1,Studio,53725,01,2026-01-12,2026-04-27,Monday Wednesday,11:00,13:50,James E Booth (BOO)-2630A,- To Be Determined,2,2
Ceramics,CCER 698,Ceramics Internship,1,Internship,53078,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,- To Be Determined,20,20
Ceramics,CCER 699,Ceramics Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,"Eric Dixon | Jane Shellenbarger,",20,20
Ceramics,CCER 887,Ceramics Part Time Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,"Eric Dixon | Jane Shellenbarger,",20,20
Chemical Engineering,CHME 182,Chemical Engineering Insights II,1,Lecture,52632,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Institute Hall (INS)-1140,Poornima Padmanabhan,70,70
Chemical Engineering,CHME 301,Computational Techniques for Chemical Engineering I,1,Laboratory,52729,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday,14:00 | 11:00,14:50 | 11:50,Institute Hall (INS)-1080 | Institute Hall (INS)-A100,Nicole Hill | Steven Weinstein,19,19
Chemical Engineering,CHME 301,Computational Techniques for Chemical Engineering I,2,Laboratory,52912,02,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday,15:00 | 11:00,15:50 | 11:50,Institute Hall (INS)-1080 | Institute Hall (INS)-A100,Nicole Hill | Steven Weinstein,19,19
Chemical Engineering,CHME 310,Applied Thermodynamics,1,Lecture,52633,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,09:00 | 08:00,09:50 | 09:50,Institute Hall (INS)-1160,Obioma Uche,55,55
Chemical Engineering,CHME 320,Process Transport I,1,Lecture,52634,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Institute Hall (INS)-1160,Jairo Diaz Amaya,55,55
Chemical Engineering,CHME 321,Process Transport II,1,Lecture,52635,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Institute Hall (INS)-1080,Xiangcheng Sun,38,38
Chemical Engineering,CHME 330,Mass Transfer Operations,1,Lecture,52636,01,2026-01-12,2026-04-27,Tuesday Thursday | Friday,14:00 | 11:00,15:15 | 11:50,Institute Hall (INS)-1080,Nicole Hill,38,38
Chemical Engineering,CHME 391,Chemical Engineering Principles Lab,1,Laboratory,52637,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,10:50,Institute Hall (INS)-2170,"Alexander Roth, | Matthew Ganter | Paul Gregorius,",21,21
Chemical Engineering,CHME 391,Chemical Engineering Principles Lab,2,Laboratory,52638,02,2026-01-12,2026-04-27,Tuesday Thursday,11:00,13:50,Institute Hall (INS)-2170,"Alexander Roth, | Matthew Ganter | Paul Gregorius,",21,21
Chemical Engineering,CHME 431,Advanced Separation Processes,1,Lecture,56449,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Institute Hall (INS)-1080,Nicole Hill,10,10
Chemical Engineering,CHME 492,Advanced Design Capstone,1,Laboratory,52771,01,2026-01-12,2026-04-27,Monday Wednesday,11:00,13:50,Institute Hall (INS)-A100,Karuna Koppula,22,22
Chemical Engineering,CHME 492,Advanced Design Capstone,2,Laboratory,52772,02,2026-01-12,2026-04-27,Monday Wednesday,08:00,10:50,Institute Hall (INS)-A100,Alexander Roth,21,21
Chemical Engineering,CHME 499,Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Jairo Diaz Amaya,20,20
Chemical Engineering,CHME 499,Co op,2,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Steven Weinstein,20,20
Chemical Engineering,CHME 499,Co op,3,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Xiangcheng Sun,20,20
Chemical Engineering,CHME 499,Co op,4,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Alexander Roth,20,20
Chemical Engineering,CHME 499,Co op,5,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Obioma Uche,20,20
Chemical Engineering,CHME 499,Co op,6,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Karuna Koppula,20,20
Chemical Engineering,CHME 499,Co op,7,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Poornima Padmanabhan,20,20
Chemical Engineering,CHME 499,Co op,8,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Patricia Taboada-Serrano,20,20
Chemical Engineering,CHME 499,Co op,9,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Nicole Hill,20,20
Chemical Engineering,CHME 511,Statistical Thermodynamics,1,Lecture,53019,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Institute Hall (INS)-1080,Poornima Padmanabhan,15,15
Chemical Engineering,CHME 540,Advanced Reaction Engineering,1,Lecture,52953,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,James E Gleason Hall(GLE)-2139,Patricia Taboada-Serrano,10,10
Chemical Engineering,CHME 589,Special Topics,1,Lecture,56508,01,2026-01-12,2026-04-27,Monday Wednesday Friday,15:00,15:50,TBA,Obioma Uche,10,10
Chemical Engineering,CHME 599,Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Brian Landi,5,5
Chemical Engineering,CHME 611,Statistical Thermodynamics,1,Lecture,53020,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Institute Hall (INS)-1080,Poornima Padmanabhan,15,15
Chemical Engineering,CHME 620,Advanced Transport Phenomena,1,Lecture,52975,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,09:15,Institute Hall (INS)-A100,Steven Weinstein,30,30
Chemical Engineering,CHME 640,Advanced Reaction Engineering,1,Lecture,52954,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,James E Gleason Hall(GLE)-2139,Patricia Taboada-Serrano,25,25
Chemical Engineering,CHME 660,Battery Design and Manufacturing,1,Lecture,53016,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,James E Gleason Hall(GLE)-1129,Matthew Ganter,30,30
Chemical Engineering,CHME 689,Special Topics,1,Lecture,56509,01,2026-01-12,2026-04-27,Monday Wednesday Friday,15:00,15:50,TBA,Obioma Uche,10,10
Chemical Engineering,CHME 699,Graduate Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Brian Landi,50,50
Chemical Engineering,CHME 709,Advanced Engineering Mathematics,1,Lecture,53017,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,James E Gleason Hall(GLE)-1139,Karuna Koppula,40,40
Chemical Engineering,CHME 777,Graduate Internship,1,Internship,52979,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Brian Landi,50,50
Chemical Engineering,CHME 789,Special Topics,1,Lecture,52920,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Instructor Provided,Nicole Hill,20,20
Chemical Engineering,CHME 792,Project with Paper,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Instructor Provided,Patricia Taboada-Serrano,40,40
Chemical Engineering,CHME 799,Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Brian Landi,5,5
Chemistry,CHEM 172,Advanced General Chemistry II,1,Lecture,51173,01,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,James E Gleason Hall(GLE)-1139,Scott Williams,40,40
Chemistry,CHEM 498,Advanced Chemistry Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Massoud Miri,10,10
Chemistry,CHEM 500,Experiential Learning Requirement for Chemistry and Biochemistry Programs,1,Lecture,50911,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Michael Heagy,20,20
Chemistry,CHEM 699,Chemistry Graduate Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,- To Be Determined,20,20
Chemistry,CHEM 799,Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,- To Be Determined,20,20
Chemistry,CHEM 799,Independent Study,2,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Nathan Eddingsaas,20,20
Chemistry,CHEM 799,Independent Study,3,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Christina Goudreau Collison,20,20
Chemistry,CHEM 799,Independent Study,4,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Lea Michel,20,20
Chemistry,CHEM 799,Independent Study,5,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Gerald Takacs,20,20
Civil Engineering Technology,CVET 99,Fundamentals of Engineering FE Exam Review,1,Seminar,51517,01,2026-01-12,2026-04-27,Monday,17:00,19:30,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,34,34
Civil Engineering Technology,CVET 150,Computer Aided Design and Drafting,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday,14:00,16:50,Engineering TechHall(ENT)-2165,Rizk Sinada,32,32
Civil Engineering Technology,CVET 150,Computer Aided Design and Drafting,2,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday,14:00,16:50,Engineering TechHall(ENT)-2165,Rizk Sinada,32,32
Civil Engineering Technology,CVET 150,Computer Aided Design and Drafting,3,UNKNOWN,,,2026-01-12,2026-04-27,Thursday,14:00,16:50,Engineering TechHall(ENT)-2165,Rizk Sinada,32,32
Civil Engineering Technology,CVET 150,Computer Aided Design and Drafting,4,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday,17:00,19:50,Engineering TechHall(ENT)-2165,Toan Duc Cao,32,32
Civil Engineering Technology,CVET 210,Statics,1,Lecture,51409,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 08:00,10:50 | 09:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,2,Lecture,51409,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 14:00,10:50 | 15:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,3,Lecture,51409,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 10:00,10:50 | 11:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,4,Lecture,56486,02,2026-01-12,2026-04-27,Monday Wednesday | Friday,14:00 | 08:00,14:50 | 09:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,5,Lecture,56486,02,2026-01-12,2026-04-27,Monday Wednesday | Friday,14:00 | 14:00,14:50 | 15:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,6,Lecture,56486,02,2026-01-12,2026-04-27,Monday Wednesday | Friday,14:00 | 10:00,14:50 | 11:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,7,Lecture,56552,03,2026-01-12,2026-04-27,Monday Wednesday | Friday,09:00 | 08:00,09:50 | 09:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,8,Lecture,56552,03,2026-01-12,2026-04-27,Monday Wednesday | Friday,09:00 | 14:00,09:50 | 15:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 210,Statics,9,Lecture,56552,03,2026-01-12,2026-04-27,Monday Wednesday | Friday,09:00 | 10:00,09:50 | 11:50,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,35,35
Civil Engineering Technology,CVET 240,Elementary Soil Mechanics,1,Lecture,51410,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,James E Gleason Hall(GLE)-2149,Toan Duc Cao,40,40
Civil Engineering Technology,CVET 240,Elementary Soil Mechanics,2,Lecture,51411,02,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,James E Gleason Hall(GLE)-2149,Christian Wokem,40,40
Civil Engineering Technology,CVET 241,Elementary Soil Mechanics Lab,1,Laboratory,51498,01,2026-01-12,2026-04-27,Tuesday,11:00,12:50,Engineering TechHall(ENT)-1125,Teresa Wolcott,16,16
Civil Engineering Technology,CVET 241,Elementary Soil Mechanics Lab,2,Laboratory,51500,02,2026-01-12,2026-04-27,Wednesday,12:00,13:50,Engineering TechHall(ENT)-1125,Teresa Wolcott,16,16
Civil Engineering Technology,CVET 241,Elementary Soil Mechanics Lab,3,Laboratory,51712,0405,2026-01-12,2026-04-27,Thursday,11:00,12:50,Engineering TechHall(ENT)-1125,Toan Duc Cao,16,16
Civil Engineering Technology,CVET 332,Structural Analysis and Modeling,1,Lecture,51824,01,2026-01-12,2026-04-27,Tuesday Thursday | Thursday,09:30 | 13:00,10:45 | 13:50,Engineering TechHall(ENT)-2165 | Slaughter Hall (SLA)-2170,Christian Wokem,30,30
Civil Engineering Technology,CVET 350,Highway Design,1,Lecture,51412,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,14:50,James E Gleason Hall(GLE)-2129,Lois Furioso,40,40
Civil Engineering Technology,CVET 350,Highway Design,2,Lecture,51413,02,2026-01-12,2026-04-27,Tuesday Thursday,15:00,15:50,James E Gleason Hall(GLE)-2129,Lois Furioso,40,40
Civil Engineering Technology,CVET 423,GIS for CETEMS,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Engineering TechHall(ENT)-2165,Teresa Wolcott,30,30
Civil Engineering Technology,CVET 431,Structural Steel Design,1,Lecture,51733,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,James E Gleason Hall(GLE)-1200,Jason Vigil,34,34
Civil Engineering Technology,CVET 432,Reinforced Concrete Design,1,Lecture,51417,01,2026-01-12,2026-04-27,Tuesday Thursday,17:00,18:15,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,40,40
Civil Engineering Technology,CVET 433,Structural Timber Design,1,Lecture,56488,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Frank E. Gannett (GAN)-2070,Jason Vigil,30,30
Civil Engineering Technology,CVET 436,Masonry Structures,1,Lecture,51734,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Engineering TechHall(ENT)-3185,md Abdullah al Faruque,30,30
Civil Engineering Technology,CVET 450,Principles of Water and Wastewater Treatment,1,Lecture,51418,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,James E Gleason Hall(GLE)-2149,Mark Loria,40,40
